RegionID,SizeRank,RegionName,RegionType,StateName,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022
395153,308,"The Villages, FL",msa,FL,250093,253068,251768,255670,260679,256162,260425,258310,265852,266683,266570,261631,264985,269004,278090,274558,276773,279647,281857,281446,276650,274952,269534,268538,275758,282395,288298,283192,284119,285741,288555,285663,286152,289399,298355,306296,313927,320186,332406,339706,346726,345028,353966,367037,380195,390829,396141,401419
395094,309,"Sherman, TX",msa,TX,176261,179505,177087,184685,177024,182031,177292,182417,180410,181120,183826,189704,192603,192087,184725,180148,177664,182960,182619,182800,181220,180356,179666,184846,192433,200576,203046,208434,213262,216208,230304,241232,247241,247906,241529,241455,236862,240910,247705,254433,260899,267185,272526,279277,285220,289871,285046,273113
395221,310,"Wheeling, WV",msa,OH,108809,112131,108466,110437,110914,112772,113739,118332,119586,120431,113825,110893,108722,110917,107470,110830,115589,116358,124622,133031,135042,126203,121930,127024,129895,125722,126104,127892,119591,120344,117928,126332,121958,129485,127213,130341,125573,128939,131226,123574,126253,122424,133068,126267,131757,127290,128548,124706
394756,311,"La Crosse, WI",msa,WI,183612,180349,183247,179382,182490,183145,193888,198713,202198,195141,191752,194924,192057,187539,181010,185901,191587,190768,189231,193246,199610,207003,207691,209012,206533,210460,205081,204562,201367,203032,212063,215695,220949,218010,226022,223626,223335,217457,219691,221492,223634,222348,224730,227916,230643,236893,240004,245604
394661,312,"Hammond, LA",msa,LA,164211,161002,162403,160828,158984,162267,165165,163072,159904,157274,159312,159091,160688,162484,160466,161959,161744,168642,172139,174783,175310,174758,175349,171898,172243,174452,182231,185799,187545,183791,185809,188408,193248,193435,195760,194573,200557,202423,206239,204239,201255,204616,211022,219139,222852,225473,230590,233885
394900,313,"Napa, CA",msa,CA,686487,669059,658986,650119,674094,675919,660273,640702,643182,662640,668352,661026,648873,665810,688070,680261,666233,663981,672523,684768,680848,667394,648520,654373,718867,765896,766340,747553,739915,745260,747623,758865,802290,818544,807940,788444,793186,800704,809918,799216,798182,794968,834194,857550,894061,877068,889288,875936
394668,314,"Harrisonburg, VA",msa,VA,202076,197931,203421,195528,193420,195107,203478,208755,210859,215440,215392,216285,211823,213562,222112,229108,234038,225106,216640,221452,230165,243754,238011,236840,234570,234190,242666,244974,256354,249925,248283,238606,244061,236773,246780,244112,263718,260691,261348,256423,262903,261947,258913,256847,278604,286742,287965,269992
394728,315,"Jonesboro, AR",msa,AR,145293,146750,144850,144523,142942,141338,140878,144528,148050,152909,152314,154467,152701,155566,154297,152008,150791,151165,155874,154414,158342,163230,166767,164150,156761,160728,163977,167702,168937,170128,175376,176279,175966,179973,181960,186767,183357,184270,188945,190806,197381,198109,199788,204042,209376,212589,202937,194127
394577,317,"Eureka, CA",msa,CA,304032,303896,309843,300998,295425,301372,308188,315400,308454,309390,314570,319289,319180,317201,314329,315720,312083,309261,313136,315960,320575,316851,308621,314993,319111,332964,336759,343018,347301,350070,358592,356822,364926,369897,383749,388762,385867,390629,392956,404038,413510,418236,423397,422295,427839,439365,440386,448988
395117,318,"Springfield, OH",msa,OH,108986,108025,107104,113689,116879,115833,113146,111905,116258,117899,121115,121672,121683,120384,122594,120270,122164,124417,124184,124384,117320,123301,120539,123838,121648,125329,130247,136955,137773,135968,132384,133678,133623,133633,131851,134116,138533,143889,145396,145925,145494,150347,150506,146710,142357,142226,151489,156917
394368,319,"Battle Creek, MI",msa,MI,114485,113988,115071,117289,122240,119493,118867,119789,126260,129872,129950,126668,123066,122210,127864,127678,129060,124100,125224,129738,135466,135382,128685,124263,127727,130538,135260,139712,144356,142524,136819,135424,138901,141788,143782,146468,150921,158057,155006,157314,153313,153771,152355,150926,149293,153669,157824,165377
394307,320,"Albany, OR",msa,OR,243849,243639,246555,244407,244367,243537,251467,254816,259743,255338,256281,258721,261368,261972,258815,263654,268407,273931,276129,278179,282286,280242,280913,282979,293570,295859,299927,296394,301917,304565,309965,320004,324863,328282,331845,337459,344428,348190,350928,354766,356529,358865,362002,367207,371476,382180,386516,391254
394890,321,"Mount Vernon, WA",msa,WA,317897,323591,318871,329363,327207,334270,330722,333112,341283,348316,356489,351911,351205,343819,348099,349544,351989,350802,360774,363831,367950,369993,378441,387365,391032,396700,398062,400535,402736,408860,422020,436570,446595,451072,460780,470348,475897,476965,487430,491726,497828,499378,502743,507085,530497,538376,548103,528960
394821,322,"Manhattan, KS",msa,KS,,162816,166545,168563,164141,177462,181218,191813,178412,178042,170839,168462,168067,175740,185766,191134,178419,177236,170020,180104,178539,183750,181752,189871,192366,189783,181123,176373,180587,182830,181305,183921,191508,200177,195336,198049,204717,209967,203764,198433,204814,201848,202792,188993,198984,199763,205982,202662
394810,323,"Lumberton, NC",msa,NC,86744,99929,100430,99059,93836,93706,96799,94794,93321,88522,80346,76530,82894,92028,99940,110356,108104,119347,104422,104475,100612,94910,94555,97572,101614,106362,99573,112565,113306,117110,115350,123173,130562,135306,127983,117882,120523,120863,132506,122746,134594,127808,140097,143695,152473,146284,135381,135676
394390,324,"Bismarck, ND",msa,ND,254556,250849,245569,236197,229137,241513,243333,257575,251151,257680,251067,256692,259838,260249,252789,252902,259445,261593,260777,257246,254346,251090,256162,264525,272786,270336,269198,270709,271080,268197,262613,260656,263379,266161,265624,268219,277596,280793,279870,272160,273167,272589,276245,273531,282843,290192,298798,286862
395098,326,"Sierra Vista, AZ",msa,AZ,156838,161136,160606,161102,159246,162861,163052,162237,160489,167014,173017,176552,170225,171291,168759,173463,171100,174386,175200,179549,181310,185101,182999,183809,185132,190317,199179,203782,200273,193747,191397,194866,196688,200152,205753,215642,215420,213513,212911,217352,227268,231126,239425,244034,248026,246821,247435,246872
394780,327,"Lawton, OK",msa,OK,132768,128232,130231,128030,131537,138712,140154,142833,134323,132064,134828,133828,137385,137848,142340,138775,137425,138581,151595,146789,144162,136210,138974,145886,143672,149735,149536,151584,143213,137710,142065,144457,142196,139067,136312,139982,138726,144499,145078,150587,146805,150108,144704,149914,147075,149087,149177,156780
394719,328,"Jamestown, NY",msa,NY,88688,94846,98455,100728,97316,94980,92816,89494,84456,86787,96572,104635,113396,114523,117686,110426,105051,103709,107733,104872,111945,112368,113268,107477,111364,124709,126003,130212,126765,131637,119553,117338,116473,121700,124358,126295,128118,127450,130839,136803,141768,146776,144023,140833,142597,147972,155339,153175
394474,329,"Cleveland, TN",msa,TN,157026,156885,159939,163317,163729,159528,159213,158749,163191,162897,161247,164656,165517,176490,175293,180603,178974,185210,185684,186727,188336,187972,184311,183249,187910,191510,198132,207845,209409,206721,200140,205408,208398,212509,213950,216608,225929,229992,239636,235676,236360,236632,235387,241167,238048,240881,243545,248455
394983,330,"Pittsfield, MA",msa,MA,216170,216808,213821,206337,197188,198496,190733,202302,209591,221589,219394,209462,207286,218877,226470,229357,223778,229425,224456,220608,220448,217355,226792,243798,270373,283017,279375,285434,274588,263790,252358,256328,276994,284106,296602,279222,279658,270217,280315,285639,293949,301153,297079,296614,305040,310360,305384,297814
394325,331,"Ames, IA",msa,IA,180548,180277,174395,174094,182358,182163,175857,168866,172672,178532,184228,187368,188767,184864,183090,186298,196085,191682,190428,189719,192891,193782,187977,192047,191521,193742,196090,196934,197812,193374,194386,197460,200315,207951,206447,212990,206319,218387,221861,230045,218891,214212,204405,212980,219805,229809,232214,236344
395128,332,"Staunton, VA",msa,VA,183681,188125,186544,189241,185443,187748,182863,184872,189380,192033,186183,185507,184688,195293,195691,193505,189869,185435,196690,194720,203113,199848,207173,209099,219824,223402,235180,230143,233449,227637,233898,231232,231372,233145,233701,235729,234908,243758,245978,247088,245085,254110,258490,266402,259867,263368,257384,264515
394635,334,"Goldsboro, NC",msa,NC,151646,148960,149011,158705,160642,149737,140946,143469,151291,153709,153193,153855,150677,147477,154849,160783,170902,159373,157677,152632,160084,162886,161198,161777,161003,164597,161819,163997,170625,182236,186820,179657,177185,177260,184583,191283,192406,193142,192966,194471,187721,181994,181973,189172,200894,205648,214896,211414
394588,335,"Farmington, NM",msa,NM,177841,180084,181811,176650,178872,183405,189749,186072,186694,188529,194126,199546,201857,194908,197225,195422,200886,190303,194518,191321,193775,192031,199920,201610,203872,196304,203211,203119,214667,211136,212791,205421,207189,199845,200303,197324,195209,200260,201361,210420,209216,212999,218262,233596,239004,251476,256712,258656
394905,336,"New Bern, NC",msa,NC,155875,157056,162995,159182,157110,145250,146029,151623,163300,168481,169627,167299,164322,163556,165380,168577,169928,169000,173062,178729,180872,176068,168785,171496,174465,179362,180598,181441,188397,193032,197964,198539,198645,202854,202445,205914,210680,212778,212125,211783,218374,227270,227659,230719,231167,233466,234723,232875
394353,337,"Augusta, ME",msa,ME,156848,154819,160457,161378,162767,160452,158911,164082,162179,163857,161323,165115,169598,170823,173383,170597,170999,172677,175515,178078,184614,183534,193455,189758,201506,196845,201729,198844,205329,212218,213008,217644,225517,235176,240870,242243,246844,245304,246842,240109,240883,235439,239358,237963,247090,262867,275180,283142
395120,339,"St. Joseph, MO",msa,MO,125315,123043,127303,125084,125844,122423,127941,132741,137984,132428,131079,123327,124643,126212,133702,132815,136899,131634,129225,117041,119035,125024,132649,141421,145422,149106,148515,151219,149045,146360,137077,134750,132853,133611,134931,142044,153055,160583,158219,155532,152218,147724,143093,145136,153215,155929,158900,155698
394778,340,"Lawrence, KS",msa,KS,198070,199887,208880,212947,203144,199723,201710,208927,208694,204854,208400,213129,218906,222406,226167,223706,217254,215074,227148,230814,231962,221242,219442,222602,230182,237661,238014,240056,237583,245282,232789,231258,229803,247857,260148,263397,274337,266567,259814,243398,256128,252409,273186,257285,284294,267995,289021,267237
394867,341,"Missoula, MT",msa,MT,291155,294597,292812,293166,299268,304236,313794,306221,300278,296584,304332,314293,318864,325016,326926,334983,327969,332155,329211,337526,333309,326605,323081,335675,355170,364937,373956,381365,405905,422165,441265,434847,433919,431356,451444,464029,472748,474542,475753,491558,488621,497771,487007,505622,519154,541974,552768,547918
395218,342,"Wenatchee, WA",msa,WA,327699,323711,317969,317006,315882,320966,325822,324574,327682,329882,338739,350848,355781,359704,354579,362855,365027,363696,349098,354754,355678,363483,353710,359776,373217,383821,386086,385209,388853,387569,384372,393843,404228,423771,432633,441575,445841,445569,450970,456058,453525,459445,451049,469465,466604,471942,474005,482967
394321,343,"Altoona, PA",msa,PA,108862,106301,112339,118054,118780,108944,101264,96851,107225,117967,128176,128207,119706,114882,111644,115841,117965,110217,112825,113574,127990,126717,115545,117477,116903,137524,135442,139563,133041,126141,132737,133370,138701,125141,125710,129013,138852,141298,142385,140104,141040,140252,137186,132443,131053,138732,145169,147289
394824,344,"Mansfield, OH",msa,OH,105796,98386,100380,98323,105963,110115,116288,115709,115957,115369,118809,114980,109852,109787,114500,115372,113648,111192,114931,115388,117213,123549,124936,126647,123385,126645,133976,129990,129808,127610,135948,140523,135867,131417,131441,130633,131510,128720,135083,139257,147887,149220,140066,132971,126328,135937,140892,150267
394423,346,"Brunswick, GA",msa,GA,195742,212711,211717,212685,204193,211134,216260,209968,207840,204735,206478,194318,196217,213876,232373,235223,234576,243383,250283,249456,231463,222288,220201,232480,246460,260089,281470,289857,289323,273344,261164,260464,265445,272916,271243,265886,262738,257052,269723,274953,297881,289219,294319,286263,292855,299675,309945,309488
753890,347,"Holland, MI",msa,MI,182458,180309,181375,174732,174841,174003,179917,176616,182500,181452,191763,191981,196168,189956,187777,186189,187710,190511,202849,207003,211088,204597,204579,211603,221639,231383,234271,243384,240504,231865,221474,225773,234451,236315,230271,232205,239648,247662,253650,254009,263407,264481,270311,273194,276225,282643,278409,277607
395237,349,"Wooster, OH",msa,OH,138990,136286,138509,144042,145454,147970,146660,146342,145908,146906,153192,150239,153461,150923,153842,152803,152437,153608,156148,155641,156308,151894,153194,155179,163566,171213,177062,181438,176744,170820,165157,167892,172824,180841,183870,182767,178941,181694,,,,,309360,304699,327528,358835,380234,373873
394495,350,"Cookeville, TN",msa,TN,144601,149401,145121,142093,138842,151395,148790,149381,144744,147807,150295,155277,153893,159526,158799,162952,160931,157061,155031,157762,167112,176780,179556,177275,178482,180943,185906,190933,193556,193927,195277,196189,201434,204214,214251,223627,225270,229643,246331,255834,252431,242859,244881,257116,259383,262369,267269,267984
395089,351,"Sheboygan, WI",msa,WI,157279,154697,155142,156849,164447,167154,169283,164674,159336,160473,158883,163109,165030,166741,167042,160585,160288,167815,173572,170110,166453,163619,176718,178234,175597,175145,177691,182233,181493,170326,168940,174689,184506,185066,184440,182182,186420,183754,187399,188624,186831,186781,188878,183397,184722,185736,198602,205096
395217,352,"Weirton, WV",msa,OH,86625,84903,93473,94825,98021,87896,90001,85732,87280,83930,87074,91346,95855,96710,96785,96631,95965,97223,94742,91510,94171,95854,95114,100132,105928,114532,111440,112251,117242,117327,118336,113194,113482,111095,114790,117132,118088,121125,120233,119231,119626,123351,132167,128360,128250,131153,126529,124139
753872,354,"California, MD",msa,MD,270688,271240,275125,273900,269849,267461,272575,279071,280408,281018,277065,283087,285537,287027,286728,283761,282102,282566,293465,301404,304297,301036,302596,304388,301614,302625,307257,321290,326535,327377,318913,315668,318221,326611,329228,330916,331573,336326,340684,344979,347233,342898,343431,344372,349498,354532,362272,364811
394333,355,"Anniston, AL",msa,AL,113214,103685,109252,112249,122252,126821,119319,107792,101629,102691,113077,114001,116048,101002,105483,111478,111495,107267,103880,108940,117111,123222,118674,110838,113394,121331,128509,131529,131140,131664,132856,131877,130082,128050,133666,139705,148885,147512,152218,153681,155122,148407,150634,149548,157417,159949,160648,158093
394893,356,"Muncie, IN",msa,IN,95221,101618,97071,99299,91259,95107,100410,108377,104093,100718,97199,102391,100901,100631,106013,113608,116638,110955,110475,118194,123315,123133,116978,113763,111093,110737,114057,115899,118538,121994,124563,120302,117156,113774,124008,125240,129566,127713,133773,136034,132877,128708,119454,123987,124948,138970,139677,137178
395225,357,"Williamsport, PA",msa,PA,153026,153337,149446,144438,140536,148185,147442,151101,147218,150036,141801,145509,148187,154718,151490,151843,152625,150688,145584,143676,146286,151149,157540,159780,159370,151282,152853,153034,157367,159963,164024,166965,164069,165402,165341,171899,173671,174564,170213,172133,176016,175685,176974,176750,178448,177667,176078,181573
395173,358,"Twin Falls, ID",msa,ID,185262,182742,190073,197449,202170,193941,195637,192467,195548,196589,203975,215013,211380,213167,210113,212704,214336,215304,216611,218317,219716,223140,222654,229654,231460,241849,242455,249598,255721,263754,268684,270291,276216,288220,290294,294603,300579,311776,319647,318283,326207,321024,332565,327812,345386,344278,353822,349288
395095,359,"Show Low, AZ",msa,AZ,197385,191325,192799,198077,203306,210921,222317,227325,225678,221701,222430,229483,233189,231217,222984,225141,223245,220466,222641,225920,243103,235847,238991,237787,265514,270743,285898,276931,287637,281163,286873,288030,298562,309262,319823,328598,327814,334203,326966,343664,340577,358468,338466,342792,332253,351885,363674,382620
394804,360,"Longview, WA",msa,WA,242252,244187,243991,248358,252557,248096,254675,252602,264183,260254,261262,257610,263927,269667,276462,274360,275282,280475,281057,288011,290778,291397,283647,285599,296512,303814,304787,313223,317470,319347,309623,317690,331603,342788,351504,350428,354707,353394,352924,355812,357195,360601,365236,363829,367969,371258,372191,365659
395039,361,"Roseburg, OR",msa,OR,216252,204038,203541,207849,217527,229342,229758,223585,212974,214000,226035,232743,236656,238737,239332,239055,239600,240920,244708,243380,238748,230065,229978,229569,240641,243123,256064,258807,264548,279998,274527,283096,269748,278330,272497,277301,285437,292163,298918,304591,308265,300370,306679,320923,337407,352282,348777,345324
394857,362,"Michigan City, IN",msa,IN,134667,129407,128364,137852,131116,129439,129818,149784,164844,165035,161859,154824,154564,142779,142928,145080,146225,141813,141139,147683,146782,147103,148959,156166,158983,165548,165368,167419,165959,166021,170113,173367,172887,170871,169041,163782,166336,161411,169216,166151,169205,167822,173060,195642,203579,199093,184558,188864
394734,363,"Kankakee, IL",msa,IL,139678,143926,146550,150048,148160,149701,143014,138792,135024,139607,146680,147576,152269,151642,148043,151404,152576,156677,149547,149229,147725,149497,144973,149510,150582,158823,159522,162913,166017,175588,186160,187468,183163,170610,167802,166867,170052,172073,173418,178967,180020,185739,182435,186500,184988,195789,194870,193402
394788,364,"Lewiston, ME",msa,ME,167128,165292,162044,160147,162359,168651,171618,171977,163903,159613,162600,169698,176704,178060,176021,176109,172593,178163,177588,183529,186012,189075,187835,193439,202894,207968,207671,206108,209333,207886,206803,212697,221844,227575,229747,233166,236867,241244,237512,242271,246638,252340,250796,252159,255463,260986,266951,272158
395023,365,"Richmond, KY",msa,KY,152154,153445,154713,157771,164763,168369,164427,160563,158898,162225,161861,165167,168415,169675,166883,165598,169969,179129,185104,186332,182940,183475,182256,184704,186399,196172,198562,201217,197702,203610,204195,207530,203259,206846,207667,213436,217675,219551,213176,213605,214585,226113,233349,233634,237878,229676,232486,231502
395213,366,"Watertown, NY",msa,NY,148757,149559,152471,144585,144440,141857,160518,162891,164998,155115,156685,159280,162051,158090,162975,162548,164971,161135,156044,155377,154359,160055,161127,161696,162981,165077,167612,167024,169154,170475,167554,171517,171440,177263,169680,173020,178070,187958,186279,183064,183150,184976,186836,184926,180468,184920,192153,204347
394932,367,"Ogdensburg, NY",msa,NY,,,,,,,,,,,,,,,,,,,,103582,103227,95479,90423,100621,99762,104832,105296,108749,106569,115081,120089,123518,113673,108019,105280,103215,102333,108666,120154,130784,135390,122419,100448,107587,121517,142268,139431,138949
395080,368,"Sebring, FL",msa,FL,129504,130281,131793,131172,131645,134177,134778,135497,135038,137493,137170,140134,141589,146954,141835,143486,141779,148616,150026,151342,151522,153865,154063,159874,159751,165325,163330,166069,164109,167649,168889,171788,171021,176667,181179,190492,190826,191992,188667,191544,197895,200945,207666,215131,225004,231310,228955,229697
395168,369,"Tullahoma, TN",msa,TN,152783,148222,146460,146611,152574,156344,151732,151175,144248,150370,156388,160621,160679,156502,161124,162363,161525,164158,162306,165893,165944,169209,176066,183089,189508,191217,190017,191071,196960,198235,195858,189705,195141,201420,208459,209017,211951,219428,226415,236311,238312,236750,238861,241336,247459,253422,259576,258193
394733,370,"Kalispell, MT",msa,MT,319556,311252,315901,330223,339605,339482,318750,321228,316674,330094,330264,337244,322221,327799,339116,342737,344791,335262,346608,339807,344778,349689,347484,358680,372501,404626,430842,440357,428119,412506,419684,446954,501207,526916,553442,545985,549598,546860,556646,564135,601420,609049,619474,622433,651226,664508,693429,655523
395222,372,"Whitewater, WI",msa,WI,201586,201552,208613,205718,201248,191659,185449,193824,199557,215425,218746,222609,222921,222358,228967,218042,218080,216128,226925,239035,234654,233239,222116,224524,231511,238775,241248,243721,239565,245074,243361,249787,249008,256105,266537,267268,269386,261908,265466,248954,253795,253672,251720,249456,250056,276109,271091,285681
753912,373,"Pinehurst, NC",msa,NC,237819,245820,247374,252386,250265,253112,251711,247499,252022,252237,262375,259814,262479,265364,264371,261292,256206,257189,267149,273889,289134,288878,286437,276890,276889,285550,287474,293928,297016,306963,302422,305391,312743,325763,331033,327751,329991,335265,336851,338291,341955,349032,357318,369175,391448,412702,419595,409732
394762,374,"LaGrange, GA",msa,GA,130253,129987,124671,127922,127788,126928,121345,133434,139945,142058,135410,135881,142359,141292,140915,147128,148138,148317,144020,143831,145670,143391,147056,148217,153721,160919,170290,169821,166871,161678,158558,162631,166548,173187,178618,174531,172282,165230,171846,172174,174237,170066,171117,174055,177652,186155,186023,189877
394524,375,"Decatur, IL",msa,IL,99003,99146,94992,88188,84091,84148,84428,91517,93706,96234,96744,101864,99393,100969,93212,106327,105763,111532,100100,95910,91617,90699,95411,98667,99987,104255,105178,102055,102210,101027,108657,106922,103822,100939,101066,104322,108244,109269,111519,109007,109029,109770,110521,109768,110689,111745,116555,113940
394599,376,"Fond du Lac, WI",msa,WI,137374,139896,145059,146762,147170,146105,151655,147446,148840,144647,149018,149917,140104,141767,144402,150423,145948,136645,137765,142305,148656,149020,147114,146357,146067,150200,157963,162716,159410,156059,167818,170137,179366,166240,175411,170740,169831,165791,162473,170161,171047,178400,174102,173133,173919,180398,182822,182533
394630,377,"Gettysburg, PA",msa,PA,197822,199571,196155,196256,194327,190533,187915,193426,190792,198365,194439,202788,198691,204745,209254,212929,204786,214364,214204,224534,218639,217928,209429,208144,211211,221091,220887,222811,219387,226351,235295,244695,246987,238774,242888,240867,247116,244065,249521,247126,245865,251227,251560,251080,254133,268696,276565,268834
394823,378,"Mankato, MN",msa,MN,187164,189650,190291,185949,185424,185355,188461,190870,190593,203022,205418,210719,206351,205885,201617,199485,199527,199239,200832,196521,203018,210220,223718,220090,220262,216347,225185,229181,235799,240708,237086,233447,233573,228908,239413,235137,241527,236569,247456,251637,248919,246061,238148,245209,248178,272734,272572,270986
394369,379,"Bay City, MI",msa,MI,93599,97923,91760,92466,92454,98887,100551,103365,94868,96624,97211,103747,104108,107160,107215,107993,103902,99151,99526,99133,105557,104014,105035,100877,105476,105754,113703,112630,111517,109534,111675,119331,125045,122049,120137,114725,117576,116978,120111,118143,120075,120523,127390,128680,134721,134379,136184,131906
394620,380,"Gadsden, AL",msa,AL,,,119484,115357,118820,114784,124941,127141,128441,122973,116826,116771,117081,122908,133170,141422,142154,150609,149171,155515,151630,149657,148047,146680,151881,162215,165635,169785,170034,174325,170493,166937,158684,167463,170906,174735,171091,175509,188122,188046,185617,172530,178476,181069,176315,172244,172402,183821
394794,381,"Lima, OH",msa,OH,98891,100980,109345,117746,112934,106553,110534,119981,118825,113272,109660,112252,110982,105850,109091,114818,115543,115535,117372,126772,133584,131209,125007,121519,120064,120359,125597,133814,142192,138678,137653,129572,132274,129654,132301,131473,134860,129796,132030,130896,140552,138128,136139,131443,139734,144854,153311,148438
753915,382,"Salem, OH",msa,OH,108262,110109,113703,117414,111632,108016,114504,111284,111975,111300,115682,107173,104205,105967,110989,106633,105232,103034,98669,100147,102572,108549,106607,109501,113049,115025,116236,116400,119898,116655,110093,110110,117236,128826,130140,134895,134585,133887,128724,124032,123157,126847,129121,118890,119594,125593,136369,137582
394709,383,"Ithaca, NY",msa,NY,224215,207969,218712,208312,224096,209400,215653,226659,232952,229869,218647,218880,219079,221923,233115,230243,222215,227266,232288,238596,226184,235722,231073,238987,241686,261151,271899,269498,253824,235548,218788,223191,233341,248585,256566,283076,293904,313964,297170,300203,281150,281400,273555,274029,288280,327841,351061,350092
394462,384,"Cheyenne, WY",msa,WY,239157,241167,242637,244374,246422,247744,249007,249034,250999,253214,255665,257277,258159,260180,259054,262068,261435,261278,266317,271915,279577,279880,275268,277533,279565,281715,282141,285933,289987,291833,288629,294660,304668,304049,305617,304825,316639,326697,330631,333405,327936,328535,327499,336601,344376,352749,356534,352516
394637,385,"Grand Forks, ND",msa,MN,210488,214137,213774,218897,214439,216692,196558,196733,196579,207585,210509,211983,209527,210151,207568,209970,211788,211892,209134,210932,210920,212688,208916,204643,207281,207360,213328,212996,222732,216874,211931,203891,211498,218383,223486,221803,223724,226098,225472,226909,226368,229751,233263,239105,250269,250580,255916,247811
394689,386,"Hot Springs, AR",msa,AR,150091,154079,151326,153448,152524,146948,148764,152718,158027,156157,154978,163002,161012,160231,156580,170395,173410,175782,168587,170934,167656,168656,167030,166878,171583,186447,203561,204437,196352,199388,205434,213346,217100,218336,221588,213529,213964,206969,216753,212166,220988,213311,231803,233242,243070,235370,244566,246893
394518,387,"Danville, VA",msa,VA,93222,108492,112151,116575,113573,119870,122615,114913,104130,98601,109037,107808,107179,102648,102322,101360,104468,106230,108539,101970,107275,104152,109840,113015,123797,134250,132574,124221,115416,116820,116823,112714,114508,113965,128156,132872,138150,135637,133757,140356,131551,137701,137349,150066,144657,147029,146345,152959
395166,388,"Truckee, CA",msa,CA,456193,453412,451558,450224,435133,422100,439239,444260,463563,440835,444178,443102,454004,448016,449165,452038,461746,452952,448957,455943,458155,454702,454642,485587,508002,538242,539305,550514,543089,545604,551843,562651,561492,578791,586892,612346,622860,636357,619703,617283,606139,620281,606013,601634,609610,614284,633751,627805
395190,389,"Victoria, TX",msa,TX,171017,173059,178165,175938,169486,163858,172002,179169,186084,186089,188452,185411,187711,188033,191287,191043,195897,187991,190666,186840,198975,196582,195502,192042,188579,196324,199447,205038,200087,200246,197492,202949,206302,221780,228360,227025,219586,215805,209878,209263,210401,223316,235087,242845,246893,240342,237631,239179
395086,391,"Sevierville, TN",msa,TN,209339,209649,211986,210753,213376,215037,207073,209599,211945,220682,225322,223002,226230,230357,234906,238984,238525,245114,247637,254261,252056,248225,246123,252611,261315,271036,279592,286768,293707,305334,318905,326179,332498,346776,370417,382439,378960,390138,411558,436680,445203,448113,462350,475780,489035,490213,476374,455452
395090,392,"Shelby, NC",msa,NC,127133,120909,122628,117913,119844,115322,113258,113197,118071,124018,129871,129141,133258,133417,137612,137655,146358,144409,143329,134996,141466,148916,154038,149626,144484,141705,144341,144177,146962,150636,156649,157755,158201,154132,156681,159278,171365,173591,183849,187696,197866,194361,194884,188533,188673,186639,190149,197207
395038,393,"Rome, GA",msa,GA,125176,123018,124811,128876,129676,129170,129005,133292,130045,131438,127459,133053,139654,150264,154332,151812,148980,147379,142552,142645,145196,142954,140484,136947,148410,152884,169520,170241,175088,168915,160836,152141,154329,161817,178933,181128,186260,187175,194162,200612,193867,193929,197561,207726,206168,200953,203868,202585
394302,395,"Adrian, MI",msa,MI,135373,134179,131848,132732,135774,142036,145681,147552,146615,153027,149092,147515,138531,141860,143555,148008,148126,147764,144459,143437,144676,149797,153265,154934,153791,154612,157417,157272,161091,161186,162039,163767,162306,163981,162241,166921,169486,177553,181736,189748,185064,186260,184841,188517,205181,211498,224432,206679
394441,397,"Cape Girardeau, MO",msa,MO,,,142414,138676,143552,142034,151386,158916,166710,162369,158452,150977,151479,153168,158860,168373,165151,169346,163327,168230,164881,163467,160395,165572,173436,179961,180043,172522,169780,177085,182227,187632,187933,187554,184391,173520,181710,183493,186997,186965,194242,192383,189281,180325,188550,193740,197150,200983
394311,398,"Albertville, AL",msa,AL,121940,124128,123870,120160,130416,127319,127812,128561,130011,130084,125168,129417,141475,148057,146357,141270,143376,146666,147647,147521,146817,152610,152656,157037,161789,162587,160948,159242,165841,172658,180936,180713,176012,171603,176015,180893,185108,183691,187879,183501,190825,194443,208716,214280,216426,218004,216390,201775
394513,399,"Cumberland, MD",msa,MD,108168,104052,110726,116242,118120,118143,114114,116265,104168,112904,111865,115702,109123,108702,106580,110469,111354,114842,114950,116674,117703,122086,121783,120673,115338,121130,126639,126924,127277,123482,125858,122094,120902,120311,122498,125007,131815,138791,140327,139494,134842,133792,132955,130990,131836,129272,128400,127483
394340,400,"Ashtabula, OH",msa,OH,99213,105507,97935,96002,96918,107363,104125,110701,102972,105408,96751,100891,99210,105360,103898,105100,110824,106915,106053,96319,107867,117349,127346,125788,123926,124115,123958,125571,125722,129092,129586,128982,122048,122389,121544,128027,126629,127363,131424,136754,145685,142654,145459,141403,147139,143886,149661,154224
394988,401,"Pocatello, ID",msa,ID,175865,167167,167190,160030,163827,164867,172888,171088,179062,181181,191727,186072,176268,189109,200006,206231,196035,201048,233655,228574,225120,205997,205443,216013,221767,238196,238875,237116,228324,215808,218344,229778,248527,256149,263217,277418,279818,282411,284212,296725,293257,293871,297608,299792,297420,295445,319099,319556
